time, current_loop, loop_latency, logic_execution_time, conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12), 
2022-09-16 12:27:51.417725, 1663324071400, 1, 5, 1.0, 3.0, 0.0, 1.8098, 5.5, 
2022-09-16 12:27:51.617101, 1663324071600, 1, 8, 1.0, 3.0, 0.0, 1.8098, 4.5, 
2022-09-16 12:27:51.806594, 1663324071800, 2, 4, 1.0, 3.0, 0.0, 1.8098, 3.5, 
2022-09-16 12:27:52.059371, 1663324072000, 13, 42, 1.0, 3.0, 0.0, 1.8098, 2.0, 
2022-09-16 12:27:52.244148, 1663324072200, 1, 14, 1.0, 3.0, 0.0, 1.8098, 1.0, 
2022-09-16 12:27:52.420543, 1663324072400, 3, 12, 0.0, 3.0, 0.0, 1.8098, 0.0, 
2022-09-16 12:27:52.613658, 1663324072600, 1, 6, 0.0, 3.0, 0.0, 1.8098, 0.0, 
2022-09-16 12:27:52.822528, 1663324072800, 2, 4, 0.0, 3.0, 0.02666666666666667, 1.8098, 0.0, 
2022-09-16 12:27:53.024789, 1663324073000, 6, 11, 0.0, 3.0, 0.06666666666666667, 1.8098, 0.0, 
2022-09-16 12:27:53.236389, 1663324073200, 1, 7, 0.0, 3.0, 0.09333333333333332, 1.8098, 0.0, 
2022-09-16 12:27:53.445246, 1663324073400, 1, 18, 0.0, 3.0, 0.11999999999999998, 1.8098, 0.0, 
2022-09-16 12:27:53.609338, 1663324073600, 0, 4, 0.0, 3.0, 0.1333333333333333, 1.8098, 0.0, 
2022-09-16 12:27:53.858072, 1663324073800, 4, 5, 0.0, 3.0, 0.1733333333333333, 1.8098, 0.0, 
2022-09-16 12:27:54.043991, 1663324074000, 11, 30, 0.0, 3.0, 0.19999999999999998, 1.8098, 0.0, 
2022-09-16 12:27:54.222590, 1663324074200, 1, 4, 0.0, 3.0, 0.21333333333333335, 1.8098, 0.0, 
2022-09-16 12:27:54.453511, 1663324074400, 2, 7, 0.0, 3.0, 0.25333333333333335, 1.8098, 0.0, 
2022-09-16 12:27:54.621383, 1663324074600, 1, 12, 0.0, 3.0, 0.26666666666666666, 1.8098, 0.0, 
2022-09-16 12:27:54.825532, 1663324074800, 1, 9, 0.0, 3.0, 0.2933333333333334, 1.8098, 0.0, 
2022-09-16 12:27:55.038870, 1663324075000, 1, 9, 0.0, 3.0, 0.32000000000000006, 1.8098, 0.0, 
2022-09-16 12:27:55.221960, 1663324075200, 1, 7, 0.0, 3.0, 0.3600000000000001, 1.8098, 0.0, 
2022-09-16 12:27:55.409183, 1663324075400, 1, 5, 0.0, 3.0, 0.37333333333333346, 1.8098, 0.0, 
2022-09-16 12:27:55.616256, 1663324075600, 1, 7, 0.0, 3.0, 0.4133333333333335, 1.8098, 0.0, 
2022-09-16 12:27:55.819816, 1663324075800, 2, 7, 0.0, 3.0, 0.4266666666666668, 1.8098, 0.0, 
2022-09-16 12:27:56.023257, 1663324076000, 1, 4, 0.0, 3.0, 0.45333333333333353, 1.8098, 0.0, 
2022-09-16 12:27:56.219026, 1663324076200, 1, 7, 0.0, 3.0, 0.4800000000000002, 1.8098, 0.0, 
2022-09-16 12:27:56.421958, 1663324076400, 1, 9, 0.0, 3.0, 0.5200000000000004, 1.8098, 0.0, 
2022-09-16 12:27:56.618919, 1663324076600, 1, 7, 0.0, 3.0, 0.5333333333333337, 1.8098, 0.0, 
2022-09-16 12:27:56.820485, 1663324076800, 1, 5, 0.0, 3.0, 0.5600000000000004, 1.8098, 0.0, 
2022-09-16 12:27:57.019059, 1663324077000, 3, 15, 0.0, 3.0, 0.6000000000000004, 1.8098, 0.0, 
2022-09-16 12:27:57.222765, 1663324077200, 0, 5, 0.0, 3.0, 0.6133333333333337, 1.8098, 0.0, 
2022-09-16 12:27:57.405918, 1663324077400, 1, 3, 0.0, 3.0, 0.6400000000000005, 1.8098, 0.0, 
2022-09-16 12:27:57.679293, 1663324077600, 1, 15, 0.0, 3.0, 0.6800000000000005, 1.8098, 0.0, 
2022-09-16 12:27:57.806489, 1663324077800, 1, 2, 0.0, 3.0, 0.6933333333333338, 1.8098, 0.0, 
2022-09-16 12:27:58.050068, 1663324078000, 10, 24, 0.0, 3.0, 0.7333333333333338, 1.8098, 0.0, 
2022-09-16 12:27:58.236990, 1663324078200, 1, 15, 0.0, 3.0, 0.7600000000000006, 1.8098, 0.0, 
2022-09-16 12:27:58.408125, 1663324078400, 1, 5, 0.0, 3.0, 0.7733333333333339, 1.8098, 0.0, 
2022-09-16 12:27:58.629953, 1663324078600, 3, 4, 0.0, 3.0, 0.8133333333333339, 1.8098, 0.0, 
2022-09-16 12:27:58.830367, 1663324078800, 1, 6, 0.0, 3.0, 0.8400000000000006, 1.8098, 0.0, 
2022-09-16 12:27:59.028440, 1663324079000, 1, 14, 0.0, 3.0, 0.8533333333333339, 1.8098, 0.0, 
2022-09-16 12:27:59.228897, 1663324079200, 1, 10, 0.0, 3.0, 0.8800000000000007, 1.8098, 0.0, 
2022-09-16 12:27:59.422296, 1663324079400, 1, 19, 0.0, 3.0, 0.9200000000000007, 1.8098, 0.0, 
2022-09-16 12:27:59.626147, 1663324079600, 3, 16, 0.0, 3.0, 0.933333333333334, 1.8098, 0.0, 
2022-09-16 12:27:59.838309, 1663324079800, 2, 33, 0.0, 3.0, 0.973333333333334, 1.8098, 0.0, 
2022-09-16 12:28:00.009833, 1663324080000, 3, 5, 0.0, 3.0, 1.0000000000000007, 1.8098, 0.0, 
2022-09-16 12:28:00.209214, 1663324080200, 0, 4, 0.0, 3.0, 1.0133333333333339, 1.8098, 0.0, 
2022-09-16 12:28:00.436504, 1663324080400, 0, 4, 0.0, 3.0, 1.053333333333334, 1.8098, 0.0, 
2022-09-16 12:28:00.638310, 1663324080600, 0, 5, 0.0, 3.0, 1.0800000000000007, 1.8098, 0.0, 
2022-09-16 12:28:00.806821, 1663324080800, 1, 2, 0.0, 3.0, 1.093333333333334, 1.8098, 0.0, 
2022-09-16 12:28:01.047460, 1663324081000, 7, 10, 0.0, 3.0, 1.133333333333334, 1.8098, 0.0, 
2022-09-16 12:28:01.216578, 1663324081200, 1, 6, 0.0, 3.0, 1.1466666666666674, 1.8098, 0.0, 
2022-09-16 12:28:01.437839, 1663324081400, 1, 7, 0.0, 3.0, 1.1866666666666674, 1.8098, 0.0, 
2022-09-16 12:28:01.625459, 1663324081600, 3, 6, 0.0, 3.0, 1.2000000000000008, 1.8098, 0.0, 
2022-09-16 12:28:01.820694, 1663324081800, 4, 11, 0.0, 3.0, 1.2266666666666675, 1.8098, 0.0, 
2022-09-16 12:28:02.014649, 1663324082000, 2, 7, 0.0, 3.0, 1.2666666666666675, 1.8098, 0.0, 
2022-09-16 12:28:02.247032, 1663324082200, 1, 15, 0.0, 3.0, 1.2933333333333341, 1.8098, 0.0, 
2022-09-16 12:28:02.443053, 1663324082400, 1, 15, 0.0, 3.0, 1.320000000000001, 1.8098, 0.0, 
2022-09-16 12:28:02.609988, 1663324082600, 1, 4, 0.0, 3.0, 1.3333333333333341, 1.8098, 0.0, 
2022-09-16 12:28:02.812449, 1663324082800, 0, 6, 0.0, 3.0, 1.360000000000001, 1.8098, 0.0, 
2022-09-16 12:28:03.021717, 1663324083000, 1, 14, 0.0, 3.0, 1.3866666666666676, 1.8098, 0.0, 
2022-09-16 12:28:03.223357, 1663324083200, 1, 17, 0.0, 3.0, 1.4133333333333342, 1.8098, 0.0, 
2022-09-16 12:28:03.426751, 1663324083400, 1, 13, 0.0, 3.0, 1.440000000000001, 1.8098, 0.0, 
2022-09-16 12:28:03.610476, 1663324083600, 2, 4, 0.0, 3.0, 1.4666666666666677, 1.8098, 0.0, 
2022-09-16 12:28:03.816031, 1663324083800, 1, 6, 0.0, 3.0, 1.4933333333333343, 1.8098, 0.0, 
2022-09-16 12:28:04.061883, 1663324084000, 1, 58, 0.0, 3.0, 1.5333333333333343, 1.8098, 0.0, 
2022-09-16 12:28:04.212045, 1663324084200, 1, 4, 0.0, 3.0, 1.5466666666666677, 1.8098, 0.0, 
2022-09-16 12:28:04.412649, 1663324084400, 0, 6, 0.0, 3.0, 1.5733333333333344, 1.8098, 0.0, 
2022-09-16 12:28:04.616167, 1663324084600, 1, 8, 0.0, 3.0, 1.6000000000000012, 1.8098, 0.0, 
2022-09-16 12:28:04.836968, 1663324084800, 8, 26, 0.0, 3.0, 1.6400000000000012, 1.8098, 0.0, 
2022-09-16 12:28:05.043045, 1663324085000, 6, 32, 0.0, 3.0, 1.6666666666666679, 1.8098, 0.0, 
2022-09-16 12:28:05.213682, 1663324085200, 1, 6, 0.0, 3.0, 1.6800000000000013, 1.8098, 0.0, 
2022-09-16 12:28:05.417257, 1663324085400, 1, 9, 0.0, 3.0, 1.7066666666666679, 1.8098, 0.0, 
2022-09-16 12:28:05.612926, 1663324085600, 1, 5, 0.0, 3.0, 1.7333333333333345, 1.8098, 0.0, 
2022-09-16 12:28:05.817133, 1663324085800, 1, 5, 0.0, 3.0, 1.7600000000000013, 1.8098, 0.0, 
2022-09-16 12:28:06.008505, 1663324086000, 1, 3, 0.0, 3.0, 1.786666666666668, 1.8098, 0.0, 
2022-09-16 12:28:06.217945, 1663324086200, 4, 4, 0.0, 3.0, 1.8133333333333346, 1.8098, 0.0, 
2022-09-16 12:28:06.413371, 1663324086400, 1, 6, 0.0, 3.0, 1.8400000000000014, 1.8098, 0.0, 
2022-09-16 12:28:06.619971, 1663324086600, 0, 4, 0.0, 3.0, 1.866666666666668, 1.8098, 0.0, 
2022-09-16 12:28:06.817815, 1663324086800, 1, 11, 1.0, 3.0, 1.866666666666668, 1.8098, 0.0, 
2022-09-16 12:28:07.028657, 1663324087000, 1, 18, 1.0, 3.0, 0.0, 1.8098, 18.5, 
2022-09-16 12:28:07.218375, 1663324087200, 1, 4, 1.0, 3.0, 0.0, 1.8098, 17.5, 
2022-09-16 12:28:07.432738, 1663324087400, 1, 28, 1.0, 3.0, 0.0, 1.8098, 16.5, 
2022-09-16 12:28:07.647510, 1663324087600, 2, 42, 1.0, 3.0, 0.0, 1.8098, 15.5, 
2022-09-16 12:28:07.814064, 1663324087800, 2, 5, 1.0, 3.0, 0.0, 1.8098, 15.0, 
2022-09-16 12:28:08.028717, 1663324088000, 1, 12, 1.0, 3.0, 0.0, 1.8098, 13.5, 
2022-09-16 12:28:08.222012, 1663324088200, 0, 6, 1.0, 3.0, 0.0, 1.8098, 13.0, 
2022-09-16 12:28:08.409026, 1663324088400, 1, 2, 1.0, 3.0, 0.0, 1.8098, 12.0, 
2022-09-16 12:28:08.616036, 1663324088600, 1, 8, 1.0, 3.0, 0.0, 1.8098, 11.0, 
2022-09-16 12:28:08.824455, 1663324088800, 1, 8, 1.0, 3.0, 0.0, 1.8098, 10.0, 
2022-09-16 12:28:09.025429, 1663324089000, 5, 11, 1.0, 3.0, 0.0, 1.8098, 8.5, 
2022-09-16 12:28:09.236539, 1663324089200, 1, 4, 1.0, 3.0, 0.0, 1.8098, 7.5, 
2022-09-16 12:28:09.435828, 1663324089400, 1, 4, 1.0, 3.0, 0.0, 1.8098, 6.5, 
2022-09-16 12:28:09.630723, 1663324089600, 1, 4, 1.0, 3.0, 0.0, 1.8098, 5.5, 
2022-09-16 12:28:09.822475, 1663324089800, 3, 5, 1.0, 3.0, 0.0, 1.8098, 5.0, 
2022-09-16 12:28:10.036360, 1663324090000, 1, 32, 1.0, 3.0, 0.0, 1.8098, 3.5, 
2022-09-16 12:28:10.208680, 1663324090200, 1, 5, 1.0, 3.0, 0.0, 1.8098, 3.0, 
2022-09-16 12:28:10.410563, 1663324090400, 1, 5, 1.0, 3.0, 0.0, 1.8098, 1.5, 
2022-09-16 12:28:10.637665, 1663324090600, 1, 8, 0.0, 3.0, 0.0, 1.8098, 1.0, 
2022-09-16 12:28:10.804258, 1663324090800, 1, 2, 0.0, 3.0, 0.0, 1.8098, 1.0, 
2022-09-16 12:28:11.024157, 1663324091000, 4, 19, 0.0, 3.0, 0.013333333333333334, 1.8098, 1.0, 
2022-09-16 12:28:11.243316, 1663324091200, 0, 6, 0.0, 3.0, 0.04, 1.8098, 1.0, 
2022-09-16 12:28:11.414530, 1663324091400, 1, 12, 0.0, 3.0, 0.06666666666666667, 1.8098, 1.0, 
2022-09-16 12:28:11.629219, 1663324091600, 1, 6, 0.0, 3.0, 0.09333333333333332, 1.8098, 1.0, 
2022-09-16 12:28:11.822041, 1663324091800, 1, 12, 0.0, 3.0, 0.10666666666666665, 1.8098, 1.0, 
2022-09-16 12:28:12.010009, 1663324092000, 4, 4, 0.0, 3.0, 0.1333333333333333, 1.8098, 1.0, 
2022-09-16 12:28:12.237773, 1663324092200, 1, 7, 0.0, 3.0, 0.1733333333333333, 1.8098, 1.0, 
2022-09-16 12:28:12.422768, 1663324092400, 1, 6, 0.0, 3.0, 0.19999999999999998, 1.8098, 1.0, 
2022-09-16 12:28:12.630832, 1663324092600, 3, 5, 0.0, 3.0, 0.22666666666666668, 1.8098, 1.0, 
2022-09-16 12:28:12.818323, 1663324092800, 2, 6, 0.0, 3.0, 0.24000000000000002, 1.8098, 1.0, 
2022-09-16 12:28:13.033435, 1663324093000, 9, 17, 0.0, 3.0, 0.28, 1.8098, 1.0, 
2022-09-16 12:28:13.215783, 1663324093200, 1, 12, 0.0, 3.0, 0.2933333333333334, 1.8098, 1.0, 
2022-09-16 12:28:13.437238, 1663324093400, 3, 7, 0.0, 3.0, 0.3333333333333334, 1.8098, 1.0, 
2022-09-16 12:28:13.611535, 1663324093600, 1, 6, 0.0, 3.0, 0.34666666666666673, 1.8098, 1.0, 
2022-09-16 12:28:13.814680, 1663324093800, 0, 5, 0.0, 3.0, 0.37333333333333346, 1.8098, 1.0, 
2022-09-16 12:28:14.058585, 1663324094000, 1, 16, 0.0, 3.0, 0.4133333333333335, 1.8098, 1.0, 
2022-09-16 12:28:14.234151, 1663324094200, 1, 8, 0.0, 3.0, 0.44000000000000017, 1.8098, 1.0, 
2022-09-16 12:28:14.415374, 1663324094400, 1, 4, 0.0, 3.0, 0.45333333333333353, 1.8098, 1.0, 
2022-09-16 12:28:14.618628, 1663324094600, 1, 9, 0.0, 3.0, 0.4800000000000002, 1.8098, 1.0, 
2022-09-16 12:28:14.821604, 1663324094800, 1, 6, 0.0, 3.0, 0.5066666666666669, 1.8098, 1.0, 
2022-09-16 12:28:15.027404, 1663324095000, 8, 6, 0.0, 3.0, 0.5333333333333337, 1.8098, 1.0, 
2022-09-16 12:28:15.218747, 1663324095200, 2, 4, 0.0, 3.0, 0.5600000000000004, 1.8098, 1.0, 
2022-09-16 12:28:15.419593, 1663324095400, 4, 5, 0.0, 3.0, 0.586666666666667, 1.8098, 1.0, 
2022-09-16 12:28:15.608308, 1663324095600, 1, 3, 0.0, 3.0, 0.6133333333333337, 1.8098, 1.0, 
2022-09-16 12:28:15.823529, 1663324095800, 1, 6, 0.0, 3.0, 0.6533333333333338, 1.8098, 1.0, 
2022-09-16 12:28:16.018927, 1663324096000, 5, 6, 0.0, 3.0, 0.6666666666666671, 1.8098, 1.0, 
2022-09-16 12:28:16.215927, 1663324096200, 1, 5, 0.0, 3.0, 0.6933333333333338, 1.8098, 1.0, 
2022-09-16 12:28:16.427544, 1663324096400, 3, 6, 0.0, 3.0, 0.7333333333333338, 1.8098, 1.0, 
2022-09-16 12:28:16.639060, 1663324096600, 1, 6, 0.0, 3.0, 0.7600000000000006, 1.8098, 1.0, 
2022-09-16 12:28:16.809663, 1663324096800, 1, 4, 0.0, 3.0, 0.7733333333333339, 1.8098, 1.0, 
2022-09-16 12:28:17.016576, 1663324097000, 1, 7, 0.0, 3.0, 0.8000000000000006, 1.8098, 1.0, 
2022-09-16 12:28:17.223780, 1663324097200, 1, 21, 0.0, 3.0, 0.8400000000000006, 1.8098, 1.0, 
2022-09-16 12:28:17.413156, 1663324097400, 1, 5, 0.0, 3.0, 0.8533333333333339, 1.8098, 1.0, 
2022-09-16 12:28:17.621278, 1663324097600, 0, 9, 0.0, 3.0, 0.8800000000000007, 1.8098, 1.0, 
2022-09-16 12:28:17.835066, 1663324097800, 1, 7, 0.0, 3.0, 0.9200000000000007, 1.8098, 1.0, 
2022-09-16 12:28:18.030004, 1663324098000, 4, 19, 0.0, 3.0, 0.933333333333334, 1.8098, 1.0, 
2022-09-16 12:28:18.219025, 1663324098200, 0, 7, 0.0, 3.0, 0.9600000000000007, 1.8098, 1.0, 
2022-09-16 12:28:18.408527, 1663324098400, 1, 5, 0.0, 3.0, 0.9866666666666674, 1.8098, 1.0, 
2022-09-16 12:28:18.603994, 1663324098600, 1, 2, 0.0, 3.0, 1.0133333333333339, 1.8098, 1.0, 
2022-09-16 12:28:18.803645, 1663324098800, 1, 1, 0.0, 3.0, 1.0400000000000007, 1.8098, 1.0, 
2022-09-16 12:28:19.009909, 1663324099000, 5, 3, 0.0, 3.0, 1.0666666666666673, 1.8098, 1.0, 
2022-09-16 12:28:19.203290, 1663324099200, 1, 1, 0.0, 3.0, 1.093333333333334, 1.8098, 1.0, 
2022-09-16 12:28:19.403183, 1663324099400, 0, 2, 0.0, 3.0, 1.1200000000000008, 1.8098, 1.0, 
2022-09-16 12:28:19.603607, 1663324099600, 0, 2, 0.0, 3.0, 1.1466666666666674, 1.8098, 1.0, 
2022-09-16 12:28:19.804102, 1663324099800, 2, 1, 0.0, 3.0, 1.173333333333334, 1.8098, 1.0, 
2022-09-16 12:28:20.006018, 1663324100000, 1, 4, 0.0, 3.0, 1.2000000000000008, 1.8098, 1.0, 
2022-09-16 12:28:20.203920, 1663324100200, 1, 2, 0.0, 3.0, 1.2266666666666675, 1.8098, 1.0, 
2022-09-16 12:28:20.403974, 1663324100400, 1, 2, 0.0, 3.0, 1.253333333333334, 1.8098, 1.0, 
2022-09-16 12:28:20.605558, 1663324100600, 1, 2, 0.0, 3.0, 1.280000000000001, 1.8098, 1.0, 
2022-09-16 12:28:20.802737, 1663324100800, 1, 1, 0.0, 3.0, 1.3066666666666675, 1.8098, 1.0, 
2022-09-16 12:28:21.015990, 1663324101000, 1, 6, 0.0, 3.0, 1.3333333333333341, 1.8098, 1.0, 
2022-09-16 12:28:21.204304, 1663324101200, 1, 2, 0.0, 3.0, 1.360000000000001, 1.8098, 1.0, 
2022-09-16 12:28:21.406239, 1663324101400, 1, 3, 0.0, 3.0, 1.3866666666666676, 1.8098, 1.0, 
2022-09-16 12:28:21.604089, 1663324101600, 1, 2, 0.0, 3.0, 1.4133333333333342, 1.8098, 1.0, 
2022-09-16 12:28:21.808442, 1663324101800, 1, 4, 0.0, 3.0, 1.440000000000001, 1.8098, 1.0, 
2022-09-16 12:28:22.007089, 1663324102000, 1, 5, 0.0, 3.0, 1.4666666666666677, 1.8098, 1.0, 
2022-09-16 12:28:22.204289, 1663324102200, 1, 2, 0.0, 3.0, 1.4933333333333343, 1.8098, 1.0, 
2022-09-16 12:28:22.402611, 1663324102400, 0, 2, 0.0, 3.0, 1.5200000000000011, 1.8098, 1.0, 
2022-09-16 12:28:22.603879, 1663324102600, 0, 2, 0.0, 3.0, 1.5466666666666677, 1.8098, 1.0, 
2022-09-16 12:28:22.804257, 1663324102800, 1, 2, 0.0, 3.0, 1.5733333333333344, 1.8098, 1.0, 
2022-09-16 12:28:23.012648, 1663324103000, 3, 2, 0.0, 3.0, 1.6000000000000012, 1.8098, 1.0, 
2022-09-16 12:28:23.202825, 1663324103200, 1, 1, 0.0, 3.0, 1.6266666666666678, 1.8098, 1.0, 
2022-09-16 12:28:23.403892, 1663324103400, 1, 2, 0.0, 3.0, 1.6533333333333344, 1.8098, 1.0, 
2022-09-16 12:28:23.603919, 1663324103600, 0, 3, 0.0, 3.0, 1.6800000000000013, 1.8098, 1.0, 
2022-09-16 12:28:23.803040, 1663324103800, 1, 1, 0.0, 3.0, 1.7066666666666679, 1.8098, 1.0, 
2022-09-16 12:28:24.006564, 1663324104000, 2, 3, 0.0, 3.0, 1.7333333333333345, 1.8098, 1.0, 
2022-09-16 12:28:24.208867, 1663324104200, 3, 3, 0.0, 3.0, 1.7600000000000013, 1.8098, 1.0, 
2022-09-16 12:28:24.404296, 1663324104400, 1, 2, 0.0, 3.0, 1.786666666666668, 1.8098, 1.0, 
2022-09-16 12:28:24.603914, 1663324104600, 1, 1, 0.0, 3.0, 1.8133333333333346, 1.8098, 1.0, 
2022-09-16 12:28:24.804564, 1663324104800, 1, 2, 0.0, 3.0, 1.8400000000000014, 1.8098, 1.0, 
2022-09-16 12:28:25.006136, 1663324105000, 1, 3, 0.0, 3.0, 1.8533333333333346, 1.8098, 1.0, 
2022-09-16 12:28:25.221481, 1663324105200, 2, 7, 1.0, 3.0, 1.8533333333333346, 1.8098, 1.0, 
2022-09-16 12:28:25.405177, 1663324105400, 1, 2, 1.0, 3.0, 1.8533333333333346, 1.8098, 0.0, 
2022-09-16 12:28:25.603015, 1663324105600, 1, 1, 1.0, 3.0, 0.0, 1.8098, 19.0, 
2022-09-16 12:28:25.803003, 1663324105800, 1, 1, 1.0, 3.0, 0.0, 1.8098, 18.0, 
2022-09-16 12:28:26.006700, 1663324106000, 4, 1, 1.0, 3.0, 0.0, 1.8098, 17.0, 
2022-09-16 12:28:26.202464, 1663324106200, 1, 1, 1.0, 3.0, 0.0, 1.8098, 16.0, 
2022-09-16 12:28:26.403291, 1663324106400, 1, 2, 1.0, 3.0, 0.0, 1.8098, 15.0, 
2022-09-16 12:28:26.603913, 1663324106600, 0, 2, 1.0, 3.0, 0.0, 1.8098, 14.0, 
2022-09-16 12:28:26.803200, 1663324106800, 0, 3, 1.0, 3.0, 0.0, 1.8098, 13.0, 
2022-09-16 12:28:27.003552, 1663324107000, 0, 3, 1.0, 3.0, 0.0, 1.8098, 12.0, 
2022-09-16 12:28:27.202838, 1663324107200, 1, 1, 1.0, 3.0, 0.0, 1.8098, 11.0, 
2022-09-16 12:28:27.402561, 1663324107400, 0, 2, 1.0, 3.0, 0.0, 1.8098, 10.0, 
2022-09-16 12:28:27.603492, 1663324107600, 1, 2, 1.0, 3.0, 0.0, 1.8098, 9.0, 
2022-09-16 12:28:27.802914, 1663324107800, 0, 2, 1.0, 3.0, 0.0, 1.8098, 8.0, 
2022-09-16 12:28:28.006304, 1663324108000, 3, 2, 1.0, 3.0, 0.0, 1.8098, 7.0, 
2022-09-16 12:28:28.203742, 1663324108200, 0, 2, 1.0, 3.0, 0.0, 1.8098, 6.0, 
2022-09-16 12:28:28.403924, 1663324108400, 2, 1, 1.0, 3.0, 0.0, 1.8098, 5.0, 
2022-09-16 12:28:28.627716, 1663324108600, 0, 26, 1.0, 3.0, 0.0, 1.8098, 3.5, 
2022-09-16 12:28:28.805870, 1663324108800, 1, 4, 1.0, 3.0, 0.0, 1.8098, 3.0, 
2022-09-16 12:28:29.005437, 1663324109000, 2, 3, 1.0, 3.0, 0.0, 1.8098, 2.0, 
2022-09-16 12:28:29.205258, 1663324109200, 1, 3, 0.0, 3.0, 0.0, 1.8098, 1.0, 
2022-09-16 12:28:29.403044, 1663324109400, 0, 2, 0.0, 3.0, 0.0, 1.8098, 1.0, 
2022-09-16 12:28:29.603089, 1663324109600, 0, 2, 0.0, 3.0, 0.013333333333333334, 1.8098, 1.0, 
2022-09-16 12:28:29.803565, 1663324109800, 0, 2, 0.0, 3.0, 0.04, 1.8098, 1.0, 
2022-09-16 12:28:30.013232, 1663324110000, 3, 2, 0.0, 3.0, 0.06666666666666667, 1.8098, 1.0, 
2022-09-16 12:28:30.204884, 1663324110200, 1, 2, 0.0, 3.0, 0.09333333333333332, 1.8098, 1.0, 
2022-09-16 12:28:30.407257, 1663324110400, 2, 4, 0.0, 3.0, 0.11999999999999998, 1.8098, 1.0, 
2022-09-16 12:28:30.605372, 1663324110600, 1, 2, 0.0, 3.0, 0.14666666666666664, 1.8098, 1.0, 
2022-09-16 12:28:30.804831, 1663324110800, 1, 2, 0.0, 3.0, 0.1733333333333333, 1.8098, 1.0, 
2022-09-16 12:28:31.005047, 1663324111000, 1, 3, 0.0, 3.0, 0.19999999999999998, 1.8098, 1.0, 
2022-09-16 12:28:31.206208, 1663324111200, 2, 2, 0.0, 3.0, 0.22666666666666668, 1.8098, 1.0, 
2022-09-16 12:28:31.418412, 1663324111400, 1, 3, 0.0, 3.0, 0.25333333333333335, 1.8098, 1.0, 
2022-09-16 12:28:31.610412, 1663324111600, 0, 5, 0.0, 3.0, 0.28, 1.8098, 1.0, 
2022-09-16 12:28:31.833410, 1663324111800, 1, 4, 0.0, 3.0, 0.32000000000000006, 1.8098, 1.0, 
2022-09-16 12:28:32.029758, 1663324112000, 1, 6, 0.0, 3.0, 0.3333333333333334, 1.8098, 1.0, 
2022-09-16 12:28:32.221890, 1663324112200, 0, 16, 0.0, 3.0, 0.3600000000000001, 1.8098, 1.0, 
2022-09-16 12:28:32.410769, 1663324112400, 1, 4, 0.0, 3.0, 0.38666666666666677, 1.8098, 1.0, 
2022-09-16 12:28:32.638788, 1663324112600, 1, 4, 0.0, 3.0, 0.4266666666666668, 1.8098, 1.0, 
2022-09-16 12:28:32.818227, 1663324112800, 1, 5, 0.0, 3.0, 0.45333333333333353, 1.8098, 1.0, 
2022-09-16 12:28:33.026213, 1663324113000, 6, 16, 0.0, 3.0, 0.4800000000000002, 1.8098, 1.0, 
2022-09-16 12:28:33.207178, 1663324113200, 1, 4, 0.0, 3.0, 0.49333333333333357, 1.8098, 1.0, 
2022-09-16 12:28:33.436266, 1663324113400, 3, 4, 0.0, 3.0, 0.5333333333333337, 1.8098, 1.0, 
2022-09-16 12:28:33.624038, 1663324113600, 1, 6, 0.0, 3.0, 0.5600000000000004, 1.8098, 1.0, 
2022-09-16 12:28:33.834416, 1663324113800, 1, 7, 0.0, 3.0, 0.586666666666667, 1.8098, 1.0, 
2022-09-16 12:28:34.043140, 1663324114000, 2, 6, 0.0, 3.0, 0.6133333333333337, 1.8098, 1.0, 
2022-09-16 12:28:34.209913, 1663324114200, 0, 5, 0.0, 3.0, 0.626666666666667, 1.8098, 1.0, 
2022-09-16 12:28:34.495321, 1663324114400, 0, 92, 0.0, 3.0, 0.6666666666666671, 1.8098, 1.0, 
2022-09-16 12:28:34.618420, 1663324114600, 3, 7, 0.0, 3.0, 0.6800000000000005, 1.8098, 1.0, 
2022-09-16 12:28:34.820596, 1663324114800, 1, 8, 0.0, 3.0, 0.7066666666666671, 1.3624, 1.0, 
2022-09-16 12:28:35.028163, 1663324115000, 1, 12, 0.0, 3.0, 0.7333333333333338, 1.3624, 1.0, 
2022-09-16 12:28:35.213239, 1663324115200, 1, 5, 0.0, 3.0, 0.7733333333333339, 1.3624, 1.0, 
2022-09-16 12:28:35.408785, 1663324115400, 1, 6, 0.0, 3.0, 0.7866666666666672, 1.3624, 1.0, 
2022-09-16 12:28:35.640464, 1663324115600, 1, 7, 0.0, 3.0, 0.8266666666666672, 1.3624, 1.0, 
2022-09-16 12:28:35.810486, 1663324115800, 0, 5, 0.0, 3.0, 0.8400000000000006, 1.3624, 1.0, 
2022-09-16 12:28:36.025530, 1663324116000, 1, 5, 0.0, 3.0, 0.8666666666666673, 1.3624, 1.0, 
2022-09-16 12:28:36.216826, 1663324116200, 1, 8, 0.0, 3.0, 0.893333333333334, 1.3624, 1.0, 
2022-09-16 12:28:36.449769, 1663324116400, 1, 5, 0.0, 3.0, 0.933333333333334, 1.3624, 1.0, 
2022-09-16 12:28:36.619185, 1663324116600, 1, 7, 0.0, 3.0, 0.9466666666666673, 1.3624, 1.0, 
2022-09-16 12:28:36.816487, 1663324116800, 0, 6, 0.0, 3.0, 0.973333333333334, 1.3624, 1.0, 
